"date","province.x","ccaa","new_cases","PCR","TestAc","activos","hospitalized","intensive_care","deceased","cases_accumulated","cases_accumulated_PCR","recovered","provincia_code","TestAc_cum","Fallecimientos_todos","province.y","source_name","source","comments"
2020-04-04,"Cuenca","Castilla - La Mancha",NA,NA,NA,NA,158,NA,89,449,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","notas de prensa https://www.castillalamancha.es/actualidad/notasdeprensa","Actualizado a las 22:30. Hoy el flourish de rtve no incluia informaciòn provincial (solo fallecimientos)."
2020-04-04,"Guadalajara","Castilla - La Mancha",NA,NA,NA,NA,279,NA,118,837,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","notas de prensa https://www.castillalamancha.es/actualidad/notasdeprensa","Actualizado a las 22:30. Hoy el flourish de rtve no incluia informaciòn provincial (solo fallecimientos)."
2020-04-04,"Toledo","Castilla - La Mancha",NA,NA,NA,NA,718,NA,276,1994,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","notas de prensa https://www.castillalamancha.es/actualidad/notasdeprensa","Actualizado a las 22:30. Hoy el flourish de rtve no incluia informaciòn provincial (solo fallecimientos)."
2020-04-05,"Albacete","Castilla - La Mancha",NA,NA,NA,NA,NA,NA,208,2653,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","notas de prensa https://www.castillalamancha.es/actualidad/notasdeprensa","Actualizado a las 22:30. Hoy el flourish de rtve no incluia informaciòn provincial (solo fallecimientos)."
2020-04-05,"Ciudad Real","Castilla - La Mancha",NA,NA,NA,NA,NA,NA,346,3854,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","notas de prensa https://www.castillalamancha.es/actualidad/notasdeprensa","Actualizado a las 22:30. Hoy el flourish de rtve no incluia informaciòn provincial (solo fallecimientos)."
2020-04-05,"Cuenca","Castilla - La Mancha",NA,NA,NA,NA,NA,NA,93,497,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","notas de prensa https://www.castillalamancha.es/actualidad/notasdeprensa","Actualizado a las 22:30. Hoy el flourish de rtve no incluia informaciòn provincial (solo fallecimientos)."
2020-04-05,"Guadalajara","Castilla - La Mancha",NA,NA,NA,NA,NA,NA,121,858,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","notas de prensa https://www.castillalamancha.es/actualidad/notasdeprensa","Actualizado a las 22:30. Hoy el flourish de rtve no incluia informaciòn provincial (solo fallecimientos)."
2020-04-05,"Toledo","Castilla - La Mancha",NA,NA,NA,NA,NA,NA,287,2169,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","notas de prensa https://www.castillalamancha.es/actualidad/notasdeprensa","Actualizado a las 22:30. Hoy el flourish de rtve no incluia informaciòn provincial (solo fallecimientos)."
2020-04-06,"Albacete","Castilla - La Mancha",NA,NA,NA,NA,776,NA,241,2751,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","https://www.castillalamancha.es/actualidad/notasdeprensa/el-n%C3%BAmero-de-altas-epidemiol%C3%B3gicas-en-castilla-la-mancha-asciende-1259-personas;notas de prensa (22:40 horas) https://www.castillalamancha.es/actualidad/notasdeprensa","El flourish de rtve de hoy solo aporta defunciones de de una manera desagrada por provincia. No existe otra fuente. "
2020-04-06,"Ciudad Real","Castilla - La Mancha",NA,NA,NA,NA,1018,NA,364,4125,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","https://www.castillalamancha.es/actualidad/notasdeprensa/el-n%C3%BAmero-de-altas-epidemiol%C3%B3gicas-en-castilla-la-mancha-asciende-1259-personas;notas de prensa (22:40 horas) https://www.castillalamancha.es/actualidad/notasdeprensa","El flourish de rtve de hoy solo aporta defunciones de de una manera desagrada por provincia. No existe otra fuente. "
2020-04-06,"Cuenca","Castilla - La Mancha",NA,NA,NA,NA,156,NA,96,570,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","https://www.castillalamancha.es/actualidad/notasdeprensa/el-n%C3%BAmero-de-altas-epidemiol%C3%B3gicas-en-castilla-la-mancha-asciende-1259-personas;notas de prensa (22:40 horas) https://www.castillalamancha.es/actualidad/notasdeprensa","El flourish de rtve de hoy solo aporta defunciones de de una manera desagrada por provincia. No existe otra fuente. "
2020-04-06,"Guadalajara","Castilla - La Mancha",NA,NA,NA,NA,253,NA,124,873,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","https://www.castillalamancha.es/actualidad/notasdeprensa/el-n%C3%BAmero-de-altas-epidemiol%C3%B3gicas-en-castilla-la-mancha-asciende-1259-personas;notas de prensa (22:40 horas) https://www.castillalamancha.es/actualidad/notasdeprensa","El flourish de rtve de hoy solo aporta defunciones de de una manera desagrada por provincia. No existe otra fuente. "
2020-04-06,"Toledo","Castilla - La Mancha",NA,NA,NA,NA,698,NA,307,2283,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","https://www.castillalamancha.es/actualidad/notasdeprensa/el-n%C3%BAmero-de-altas-epidemiol%C3%B3gicas-en-castilla-la-mancha-asciende-1259-personas;notas de prensa (22:40 horas) https://www.castillalamancha.es/actualidad/notasdeprensa","El flourish de rtve de hoy solo aporta defunciones de de una manera desagrada por provincia. No existe otra fuente. "
2020-04-07,"Albacete","Castilla - La Mancha",NA,NA,NA,NA,756,NA,241,2832,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","https://www.castillalamancha.es/actualidad/notasdeprensa/el-n%C3%BAmero-de-altas-epidemiol%C3%B3gicas-dobla-al-n%C3%BAmero-de-fallecimientos-en-las-%C3%BAltimas-24-horas;notas de prensa (22:40 horas) https://www.castillalamancha.es/actualidad/notasdeprensa","El flourish de rtve de hoy solo aporta defunciones de de una manera desagrada por provincia. No existe otra fuente."
2020-04-07,"Ciudad Real","Castilla - La Mancha",NA,NA,NA,NA,1017,NA,364,4298,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","https://www.castillalamancha.es/actualidad/notasdeprensa/el-n%C3%BAmero-de-altas-epidemiol%C3%B3gicas-dobla-al-n%C3%BAmero-de-fallecimientos-en-las-%C3%BAltimas-24-horas;notas de prensa (22:40 horas) https://www.castillalamancha.es/actualidad/notasdeprensa","El flourish de rtve de hoy solo aporta defunciones de de una manera desagrada por provincia. No existe otra fuente."
2020-04-07,"Cuenca","Castilla - La Mancha",NA,NA,NA,NA,153,NA,96,616,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","https://www.castillalamancha.es/actualidad/notasdeprensa/el-n%C3%BAmero-de-altas-epidemiol%C3%B3gicas-dobla-al-n%C3%BAmero-de-fallecimientos-en-las-%C3%BAltimas-24-horas;notas de prensa (22:40 horas) https://www.castillalamancha.es/actualidad/notasdeprensa","El flourish de rtve de hoy solo aporta defunciones de de una manera desagrada por provincia. No existe otra fuente."
2020-04-07,"Guadalajara","Castilla - La Mancha",NA,NA,NA,NA,270,NA,128,897,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","https://www.castillalamancha.es/actualidad/notasdeprensa/el-n%C3%BAmero-de-altas-epidemiol%C3%B3gicas-dobla-al-n%C3%BAmero-de-fallecimientos-en-las-%C3%BAltimas-24-horas;notas de prensa (22:40 horas) https://www.castillalamancha.es/actualidad/notasdeprensa","El flourish de rtve de hoy solo aporta defunciones de de una manera desagrada por provincia. No existe otra fuente."
2020-04-07,"Toledo","Castilla - La Mancha",NA,NA,NA,NA,712,NA,307,2434,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","https://www.castillalamancha.es/actualidad/notasdeprensa/el-n%C3%BAmero-de-altas-epidemiol%C3%B3gicas-dobla-al-n%C3%BAmero-de-fallecimientos-en-las-%C3%BAltimas-24-horas;notas de prensa (22:40 horas) https://www.castillalamancha.es/actualidad/notasdeprensa","El flourish de rtve de hoy solo aporta defunciones de de una manera desagrada por provincia. No existe otra fuente."
2020-04-08,"Albacete","Castilla - La Mancha",NA,NA,NA,NA,703,NA,263,3087,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/177-hospitalizados-menos-y-204-altas-epidemiol%C3%B3gicas-en-las-%C3%BAltimas-24-horas-alivian-la-presi%C3%B3n",""
2020-04-08,"Ciudad Real","Castilla - La Mancha",NA,NA,NA,NA,977,NA,400,4449,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/177-hospitalizados-menos-y-204-altas-epidemiol%C3%B3gicas-en-las-%C3%BAltimas-24-horas-alivian-la-presi%C3%B3n",""
2020-04-08,"Cuenca","Castilla - La Mancha",NA,NA,NA,NA,141,NA,107,682,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/177-hospitalizados-menos-y-204-altas-epidemiol%C3%B3gicas-en-las-%C3%BAltimas-24-horas-alivian-la-presi%C3%B3n",""
2020-04-08,"Guadalajara","Castilla - La Mancha",NA,NA,NA,NA,248,NA,133,973,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/177-hospitalizados-menos-y-204-altas-epidemiol%C3%B3gicas-en-las-%C3%BAltimas-24-horas-alivian-la-presi%C3%B3n",""
2020-04-08,"Toledo","Castilla - La Mancha",NA,NA,NA,NA,662,NA,352,2597,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/177-hospitalizados-menos-y-204-altas-epidemiol%C3%B3gicas-en-las-%C3%BAltimas-24-horas-alivian-la-presi%C3%B3n",""
2020-04-09,"Albacete","Castilla - La Mancha",NA,NA,NA,NA,650,NA,280,3212,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/contin%C3%BAa-descendiendo-el-n%C3%BAmero-de-hospitalizados-y-pacientes-cr%C3%ADticos-la-vez-que-aumentan-las-altas-1",""
2020-04-09,"Ciudad Real","Castilla - La Mancha",NA,NA,NA,NA,907,NA,428,4720,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/contin%C3%BAa-descendiendo-el-n%C3%BAmero-de-hospitalizados-y-pacientes-cr%C3%ADticos-la-vez-que-aumentan-las-altas-2",""
2020-04-09,"Cuenca","Castilla - La Mancha",NA,NA,NA,NA,136,NA,110,800,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/contin%C3%BAa-descendiendo-el-n%C3%BAmero-de-hospitalizados-y-pacientes-cr%C3%ADticos-la-vez-que-aumentan-las-altas-3",""
2020-04-09,"Guadalajara","Castilla - La Mancha",NA,NA,NA,NA,246,NA,134,994,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/contin%C3%BAa-descendiendo-el-n%C3%BAmero-de-hospitalizados-y-pacientes-cr%C3%ADticos-la-vez-que-aumentan-las-altas-4",""
2020-04-09,"Toledo","Castilla - La Mancha",NA,NA,NA,NA,636,NA,370,2763,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/contin%C3%BAa-descendiendo-el-n%C3%BAmero-de-hospitalizados-y-pacientes-cr%C3%ADticos-la-vez-que-aumentan-las-altas-5",""
2020-04-10,"Albacete","Castilla - La Mancha",NA,NA,NA,NA,595,NA,299,3343,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [22:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/contin%C3%BAan-descendiendo-el-n%C3%BAmero-de-hospitalizados-y-los-pacientes-que-necesitan-respirador-la-vez",""
2020-04-10,"Ciudad Real","Castilla - La Mancha",NA,NA,NA,NA,804,NA,479,4917,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [22:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/contin%C3%BAan-descendiendo-el-n%C3%BAmero-de-hospitalizados-y-los-pacientes-que-necesitan-respirador-la-vez",""
2020-04-10,"Cuenca","Castilla - La Mancha",NA,NA,NA,NA,134,NA,123,845,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [22:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/contin%C3%BAan-descendiendo-el-n%C3%BAmero-de-hospitalizados-y-los-pacientes-que-necesitan-respirador-la-vez",""
2020-04-10,"Guadalajara","Castilla - La Mancha",NA,NA,NA,NA,248,NA,137,1036,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [22:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/contin%C3%BAan-descendiendo-el-n%C3%BAmero-de-hospitalizados-y-los-pacientes-que-necesitan-respirador-la-vez",""
2020-04-10,"Toledo","Castilla - La Mancha",NA,NA,NA,NA,612,NA,393,2922,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [22:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/contin%C3%BAan-descendiendo-el-n%C3%BAmero-de-hospitalizados-y-los-pacientes-que-necesitan-respirador-la-vez",""
2020-04-11,"Albacete","Castilla - La Mancha",NA,NA,NA,NA,562,NA,309,3404,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/castilla-la-mancha-supera-las-2200-altas-epidemiol%C3%B3gicas-mientras-contin%C3%BAa-el-descenso-de-las",""
2020-04-11,"Ciudad Real","Castilla - La Mancha",NA,NA,NA,NA,736,NA,503,5138,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/castilla-la-mancha-supera-las-2200-altas-epidemiol%C3%B3gicas-mientras-contin%C3%BAa-el-descenso-de-las",""
2020-04-11,"Cuenca","Castilla - La Mancha",NA,NA,NA,NA,120,NA,129,874,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/castilla-la-mancha-supera-las-2200-altas-epidemiol%C3%B3gicas-mientras-contin%C3%BAa-el-descenso-de-las",""
2020-04-11,"Guadalajara","Castilla - La Mancha",NA,NA,NA,NA,200,NA,139,1056,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/castilla-la-mancha-supera-las-2200-altas-epidemiol%C3%B3gicas-mientras-contin%C3%BAa-el-descenso-de-las",""
2020-04-11,"Toledo","Castilla - La Mancha",NA,NA,NA,NA,580,NA,403,2984,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:30h] https://www.castillalamancha.es/actualidad/notasdeprensa/castilla-la-mancha-supera-las-2200-altas-epidemiol%C3%B3gicas-mientras-contin%C3%BAa-el-descenso-de-las",""
2020-04-12,"Albacete","Castilla - La Mancha",46,NA,NA,NA,517,NA,315,3450,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:00h] https://www.castillalamancha.es/actualidad/notasdeprensa/160-altas-epidemiol%C3%B3gicas-m%C3%A1s-y-131-hospitalizados-menos-en-las-%C3%BAltimas-24-horas-alivian-la",""
2020-04-12,"Ciudad Real","Castilla - La Mancha",129,NA,NA,NA,680,NA,533,5267,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:00h] https://www.castillalamancha.es/actualidad/notasdeprensa/160-altas-epidemiol%C3%B3gicas-m%C3%A1s-y-131-hospitalizados-menos-en-las-%C3%BAltimas-24-horas-alivian-la",""
2020-04-12,"Cuenca","Castilla - La Mancha",10,NA,NA,NA,118,NA,133,884,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:00h] https://www.castillalamancha.es/actualidad/notasdeprensa/160-altas-epidemiol%C3%B3gicas-m%C3%A1s-y-131-hospitalizados-menos-en-las-%C3%BAltimas-24-horas-alivian-la",""
2020-04-12,"Guadalajara","Castilla - La Mancha",21,NA,NA,NA,177,NA,148,1077,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:00h] https://www.castillalamancha.es/actualidad/notasdeprensa/160-altas-epidemiol%C3%B3gicas-m%C3%A1s-y-131-hospitalizados-menos-en-las-%C3%BAltimas-24-horas-alivian-la",""
2020-04-12,"Toledo","Castilla - La Mancha",36,NA,NA,NA,575,NA,414,3020,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:00h] https://www.castillalamancha.es/actualidad/notasdeprensa/160-altas-epidemiol%C3%B3gicas-m%C3%A1s-y-131-hospitalizados-menos-en-las-%C3%BAltimas-24-horas-alivian-la",""
2020-04-13,"Albacete","Castilla - La Mancha",56,NA,NA,NA,487,NA,322,3506,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:00h]https://www.castillalamancha.es/actualidad/notasdeprensa/castilla-la-mancha-cumple-con-el-nuevo-protocolo-del-ministerio-de-sanidad-y-a%C3%B1ade-como-caso",""
2020-04-13,"Ciudad Real","Castilla - La Mancha",175,NA,NA,NA,699,NA,585,5442,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:00h]https://www.castillalamancha.es/actualidad/notasdeprensa/castilla-la-mancha-cumple-con-el-nuevo-protocolo-del-ministerio-de-sanidad-y-a%C3%B1ade-como-caso",""
2020-04-13,"Cuenca","Castilla - La Mancha",36,NA,NA,NA,107,NA,135,920,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:00h]https://www.castillalamancha.es/actualidad/notasdeprensa/castilla-la-mancha-cumple-con-el-nuevo-protocolo-del-ministerio-de-sanidad-y-a%C3%B1ade-como-caso",""
2020-04-13,"Guadalajara","Castilla - La Mancha",57,NA,NA,NA,185,NA,153,1134,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:00h]https://www.castillalamancha.es/actualidad/notasdeprensa/castilla-la-mancha-cumple-con-el-nuevo-protocolo-del-ministerio-de-sanidad-y-a%C3%B1ade-como-caso",""
2020-04-13,"Toledo","Castilla - La Mancha",32,NA,NA,NA,569,NA,431,3052,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:00h]https://www.castillalamancha.es/actualidad/notasdeprensa/castilla-la-mancha-cumple-con-el-nuevo-protocolo-del-ministerio-de-sanidad-y-a%C3%B1ade-como-caso",""
2020-04-14,"Albacete","Castilla - La Mancha",37,NA,NA,NA,454,NA,331,3543,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:00h] https://www.castillalamancha.es/actualidad/notasdeprensa/411-altas-m%C3%A1s-elevan-cerca-de-3000-las-personas-que-han-recibido-el-alta-epidemiol%C3%B3gica-en-castilla",""
2020-04-14,"Ciudad Real","Castilla - La Mancha",121,NA,NA,NA,663,NA,647,5563,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:00h] https://www.castillalamancha.es/actualidad/notasdeprensa/411-altas-m%C3%A1s-elevan-cerca-de-3000-las-personas-que-han-recibido-el-alta-epidemiol%C3%B3gica-en-castilla",""
2020-04-14,"Cuenca","Castilla - La Mancha",10,NA,NA,NA,107,NA,140,930,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:00h] https://www.castillalamancha.es/actualidad/notasdeprensa/411-altas-m%C3%A1s-elevan-cerca-de-3000-las-personas-que-han-recibido-el-alta-epidemiol%C3%B3gica-en-castilla",""
2020-04-14,"Guadalajara","Castilla - La Mancha",61,NA,NA,NA,184,NA,154,1195,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:00h] https://www.castillalamancha.es/actualidad/notasdeprensa/411-altas-m%C3%A1s-elevan-cerca-de-3000-las-personas-que-han-recibido-el-alta-epidemiol%C3%B3gica-en-castilla",""
2020-04-14,"Toledo","Castilla - La Mancha",46,NA,NA,NA,565,NA,442,3098,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:00h] https://www.castillalamancha.es/actualidad/notasdeprensa/411-altas-m%C3%A1s-elevan-cerca-de-3000-las-personas-que-han-recibido-el-alta-epidemiol%C3%B3gica-en-castilla",""
2020-04-15,"Albacete","Castilla - La Mancha",32,NA,NA,NA,416,NA,338,3575,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:20h] https://www.castillalamancha.es/actualidad/notasdeprensa/contin%C3%BAan-aumentando-el-n%C3%BAmero-de-altas-epidemiol%C3%B3gicas-y-disminuyendo-el-n%C3%BAmero-de-hospitalizados-y",""
2020-04-15,"Ciudad Real","Castilla - La Mancha",154,NA,NA,NA,636,NA,659,5717,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:20h] https://www.castillalamancha.es/actualidad/notasdeprensa/contin%C3%BAan-aumentando-el-n%C3%BAmero-de-altas-epidemiol%C3%B3gicas-y-disminuyendo-el-n%C3%BAmero-de-hospitalizados-y",""
2020-04-15,"Cuenca","Castilla - La Mancha",39,NA,NA,NA,103,NA,147,969,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:20h] https://www.castillalamancha.es/actualidad/notasdeprensa/contin%C3%BAan-aumentando-el-n%C3%BAmero-de-altas-epidemiol%C3%B3gicas-y-disminuyendo-el-n%C3%BAmero-de-hospitalizados-y",""
2020-04-15,"Guadalajara","Castilla - La Mancha",31,NA,NA,NA,178,NA,157,1226,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:20h] https://www.castillalamancha.es/actualidad/notasdeprensa/contin%C3%BAan-aumentando-el-n%C3%BAmero-de-altas-epidemiol%C3%B3gicas-y-disminuyendo-el-n%C3%BAmero-de-hospitalizados-y",""
2020-04-15,"Toledo","Castilla - La Mancha",95,NA,NA,NA,534,NA,454,3193,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:20h] https://www.castillalamancha.es/actualidad/notasdeprensa/contin%C3%BAan-aumentando-el-n%C3%BAmero-de-altas-epidemiol%C3%B3gicas-y-disminuyendo-el-n%C3%BAmero-de-hospitalizados-y",""
2020-04-16,"Albacete","Castilla - La Mancha",25,NA,NA,NA,406,NA,344,3600,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:45h] https://www.castillalamancha.es/actualidad/notasdeprensa/castilla-la-mancha-experimenta-una-gran-subida-alcanzando-las-3378-altas-epidemiol%C3%B3gicas-mientras",""
2020-04-16,"Ciudad Real","Castilla - La Mancha",245,NA,NA,NA,594,NA,674,5962,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:45h] https://www.castillalamancha.es/actualidad/notasdeprensa/castilla-la-mancha-experimenta-una-gran-subida-alcanzando-las-3378-altas-epidemiol%C3%B3gicas-mientras",""
2020-04-16,"Cuenca","Castilla - La Mancha",40,NA,NA,NA,95,NA,147,1009,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:45h] https://www.castillalamancha.es/actualidad/notasdeprensa/castilla-la-mancha-experimenta-una-gran-subida-alcanzando-las-3378-altas-epidemiol%C3%B3gicas-mientras",""
2020-04-16,"Guadalajara","Castilla - La Mancha",19,NA,NA,NA,189,NA,168,1245,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:45h] https://www.castillalamancha.es/actualidad/notasdeprensa/castilla-la-mancha-experimenta-una-gran-subida-alcanzando-las-3378-altas-epidemiol%C3%B3gicas-mientras",""
2020-04-16,"Toledo","Castilla - La Mancha",142,NA,NA,NA,515,NA,463,3335,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [23:45h] https://www.castillalamancha.es/actualidad/notasdeprensa/castilla-la-mancha-experimenta-una-gran-subida-alcanzando-las-3378-altas-epidemiol%C3%B3gicas-mientras",""
2020-04-17,"Toledo","Castilla - La Mancha",416,NA,NA,NA,466,NA,472,3751,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [18/04/2020 - 23:00h] https://www.castillalamancha.es/actualidad/notasdeprensa/un-total-de-222-altas-epidemiol%C3%B3gicas-m%C3%A1s-y-163-hospitalizados-menos-afianzan-el-cambio-de-tendencia",""
2020-04-17,"Albacete","Castilla - La Mancha",73,NA,NA,NA,397,NA,347,3673,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [18/04/2020 - 23:00h] https://www.castillalamancha.es/actualidad/notasdeprensa/un-total-de-222-altas-epidemiol%C3%B3gicas-m%C3%A1s-y-163-hospitalizados-menos-afianzan-el-cambio-de-tendencia",""
2020-04-17,"Ciudad Real","Castilla - La Mancha",154,NA,NA,NA,549,NA,708,6116,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [18/04/2020 - 23:00h] https://www.castillalamancha.es/actualidad/notasdeprensa/un-total-de-222-altas-epidemiol%C3%B3gicas-m%C3%A1s-y-163-hospitalizados-menos-afianzan-el-cambio-de-tendencia",""
2020-04-17,"Cuenca","Castilla - La Mancha",136,NA,NA,NA,82,NA,149,1145,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [18/04/2020 - 23:00h] https://www.castillalamancha.es/actualidad/notasdeprensa/un-total-de-222-altas-epidemiol%C3%B3gicas-m%C3%A1s-y-163-hospitalizados-menos-afianzan-el-cambio-de-tendencia",""
2020-04-17,"Guadalajara","Castilla - La Mancha",67,NA,NA,NA,142,NA,176,1312,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [18/04/2020 - 23:00h] https://www.castillalamancha.es/actualidad/notasdeprensa/un-total-de-222-altas-epidemiol%C3%B3gicas-m%C3%A1s-y-163-hospitalizados-menos-afianzan-el-cambio-de-tendencia",""
2020-04-18,"Ciudad Real","Castilla - La Mancha",96,NA,NA,NA,535,NA,743,6212,NA,NA,NA,NA,NA,NA,"Gobierno de Castilla-La Mancha","Notas de prensa JCCM [18/04/2020 - 23:00h] https://www.castillalamancha.es/actualidad/notasdeprensa/m%C3%A1s-de-3800-altas-epidemiol%C3%B3gicas-y-la-mitad-de-hospitalizados-que-el-pasado-1-de-abril-radiograf%C3%ADa",""
