provincia_iso,fecha,num_casos
AB,2020-01-27,0
AL,2020-01-27,0
AV,2020-01-27,0
B,2020-01-27,0
BA,2020-01-27,0
BI,2020-01-27,0
BU,2020-01-27,0
C,2020-01-27,0
CA,2020-01-27,0
CC,2020-01-27,0
CE,2020-01-27,0
CO,2020-01-27,0
CR,2020-01-27,0
CS,2020-01-27,0
CU,2020-01-27,0
GC,2020-01-27,0
GI,2020-01-27,0
GR,2020-01-27,0
GU,2020-01-27,0
H,2020-01-27,0
HU,2020-01-27,0
J,2020-01-27,0
L,2020-01-27,0
LE,2020-01-27,0
LO,2020-01-27,0
LU,2020-01-27,0
M,2020-01-27,1
MA,2020-01-27,0
ME,2020-01-27,0
MU,2020-01-27,0
NA,2020-01-27,0
O,2020-01-27,0
OR,2020-01-27,0
P,2020-01-27,0
PM,2020-01-27,0
PO,2020-01-27,0
S,2020-01-27,0
SA,2020-01-27,0
SE,2020-01-27,0
SG,2020-01-27,0
SO,2020-01-27,0
SS,2020-01-27,0
T,2020-01-27,0
TE,2020-01-27,0
TF,2020-01-27,0
TO,2020-01-27,0
V,2020-01-27,0
VA,2020-01-27,0
VI,2020-01-27,0
Z,2020-01-27,0
ZA,2020-01-27,0
A,2020-01-28,1
AB,2020-01-28,0
AL,2020-01-28,0
AV,2020-01-28,0
B,2020-01-28,0
BA,2020-01-28,0
BI,2020-01-28,0
BU,2020-01-28,0
C,2020-01-28,0
CA,2020-01-28,0
CC,2020-01-28,0
CE,2020-01-28,0
CO,2020-01-28,0
CR,2020-01-28,0
CS,2020-01-28,0
CU,2020-01-28,0
GC,2020-01-28,0
GI,2020-01-28,0
GR,2020-01-28,0
GU,2020-01-28,0
H,2020-01-28,0
HU,2020-01-28,0
J,2020-01-28,0
L,2020-01-28,0
LE,2020-01-28,0
LO,2020-01-28,0
LU,2020-01-28,0
M,2020-01-28,1
MA,2020-01-28,0
ME,2020-01-28,0
MU,2020-01-28,0
NA,2020-01-28,0
O,2020-01-28,0
OR,2020-01-28,0
P,2020-01-28,0
PM,2020-01-28,0
PO,2020-01-28,0
S,2020-01-28,0
SA,2020-01-28,0
SE,2020-01-28,0
SG,2020-01-28,0
SO,2020-01-28,0
SS,2020-01-28,0
T,2020-01-28,0
TE,2020-01-28,0
TF,2020-01-28,0
TO,2020-01-28,0
V,2020-01-28,0
VA,2020-01-28,0
VI,2020-01-28,0
Z,2020-01-28,0
ZA,2020-01-28,0
A,2020-01-29,0
AB,2020-01-29,0
AL,2020-01-29,0
AV,2020-01-29,0
B,2020-01-29,1
BA,2020-01-29,0
BI,2020-01-29,0
BU,2020-01-29,0
C,2020-01-29,0
CA,2020-01-29,0
CC,2020-01-29,0
CE,2020-01-29,0
CO,2020-01-29,0
CR,2020-01-29,0
CS,2020-01-29,1
CU,2020-01-29,0
GC,2020-01-29,0
GI,2020-01-29,0
GR,2020-01-29,0
GU,2020-01-29,0
H,2020-01-29,0
HU,2020-01-29,0
J,2020-01-29,0
L,2020-01-29,0
LE,2020-01-29,0
LO,2020-01-29,0
LU,2020-01-29,0
M,2020-01-29,3
MA,2020-01-29,0
ME,2020-01-29,0
MU,2020-01-29,0
NA,2020-01-29,0
O,2020-01-29,0
OR,2020-01-29,0
P,2020-01-29,0
PM,2020-01-29,1
PO,2020-01-29,0
S,2020-01-29,0
SA,2020-01-29,0
SE,2020-01-29,0
SG,2020-01-29,0
SO,2020-01-29,0
SS,2020-01-29,0
T,2020-01-29,0
TE,2020-01-29,0
TF,2020-01-29,1
TO,2020-01-29,0
V,2020-01-29,0
VA,2020-01-29,0
VI,2020-01-29,0
Z,2020-01-29,0
ZA,2020-01-29,0
A,2020-01-30,0
AB,2020-01-30,0
AL,2020-01-30,0
AV,2020-01-30,0
B,2020-01-30,0
BA,2020-01-30,0
BI,2020-01-30,0
BU,2020-01-30,0
C,2020-01-30,0
CA,2020-01-30,0
CC,2020-01-30,0
CE,2020-01-30,0
CO,2020-01-30,0
CR,2020-01-30,0
CS,2020-01-30,0
CU,2020-01-30,0
GC,2020-01-30,0
GI,2020-01-30,0
GR,2020-01-30,0
GU,2020-01-30,0
H,2020-01-30,0
HU,2020-01-30,0
J,2020-01-30,0
L,2020-01-30,0
LE,2020-01-30,0
LO,2020-01-30,0
LU,2020-01-30,0
M,2020-01-30,1
MA,2020-01-30,0
ME,2020-01-30,0
MU,2020-01-30,0
NA,2020-01-30,0
O,2020-01-30,0
OR,2020-01-30,0
P,2020-01-30,0
PM,2020-01-30,0
PO,2020-01-30,0
S,2020-01-30,0
SA,2020-01-30,0
SE,2020-01-30,0
SG,2020-01-30,0
SO,2020-01-30,0
SS,2020-01-30,0
T,2020-01-30,0
TE,2020-01-30,0
TF,2020-01-30,0
TO,2020-01-30,0
V,2020-01-30,0
VA,2020-01-30,0
VI,2020-01-30,0
Z,2020-01-30,0
ZA,2020-01-30,0
A,2020-01-31,0
AB,2020-01-31,0
AL,2020-01-31,0
AV,2020-01-31,0
B,2020-01-31,0
BA,2020-01-31,0
BI,2020-01-31,0
BU,2020-01-31,0
C,2020-01-31,0
CA,2020-01-31,0
CC,2020-01-31,0
CE,2020-01-31,0
CO,2020-01-31,0
CR,2020-01-31,0
CS,2020-01-31,1
CU,2020-01-31,0
GC,2020-01-31,0
GI,2020-01-31,0
GR,2020-01-31,0
GU,2020-01-31,0
H,2020-01-31,0
HU,2020-01-31,0
J,2020-01-31,0
L,2020-01-31,0
LE,2020-01-31,0
LO,2020-01-31,0
LU,2020-01-31,0
M,2020-01-31,4
MA,2020-01-31,0
ME,2020-01-31,0
MU,2020-01-31,0
NA,2020-01-31,0
O,2020-01-31,0
OR,2020-01-31,0
P,2020-01-31,0
PM,2020-01-31,0
PO,2020-01-31,0
S,2020-01-31,0
SA,2020-01-31,0
SE,2020-01-31,0
SG,2020-01-31,0
SO,2020-01-31,0
SS,2020-01-31,0
T,2020-01-31,0
TE,2020-01-31,0
TF,2020-01-31,0
TO,2020-01-31,0
V,2020-01-31,3
VA,2020-01-31,0
VI,2020-01-31,0
Z,2020-01-31,0
ZA,2020-01-31,0
A,2020-02-01,0
AB,2020-02-01,0
AL,2020-02-01,0
AV,2020-02-01,0
B,2020-02-01,3
BA,2020-02-01,0
BI,2020-02-01,0
BU,2020-02-01,0
C,2020-02-01,0
CA,2020-02-01,2
CC,2020-02-01,0
CE,2020-02-01,0
CO,2020-02-01,0
CR,2020-02-01,0
CS,2020-02-01,0
CU,2020-02-01,0
GC,2020-02-01,0
GI,2020-02-01,0
GR,2020-02-01,0
GU,2020-02-01,0
H,2020-02-01,0
HU,2020-02-01,0
J,2020-02-01,0
L,2020-02-01,0
LE,2020-02-01,0
LO,2020-02-01,0
LU,2020-02-01,0
M,2020-02-01,8
MA,2020-02-01,0
ME,2020-02-01,0
MU,2020-02-01,0
NA,2020-02-01,0
O,2020-02-01,0
OR,2020-02-01,0
P,2020-02-01,0
PM,2020-02-01,0
PO,2020-02-01,0
S,2020-02-01,0
SA,2020-02-01,0
SE,2020-02-01,0
SG,2020-02-01,0
SO,2020-02-01,0
SS,2020-02-01,0
T,2020-02-01,1
TE,2020-02-01,0
TF,2020-02-01,0
TO,2020-02-01,0
V,2020-02-01,1
VA,2020-02-01,0
VI,2020-02-01,0
Z,2020-02-01,0
ZA,2020-02-01,0
A,2020-02-02,0
AB,2020-02-02,0
AL,2020-02-02,0
AV,2020-02-02,0
B,2020-02-02,0
BA,2020-02-02,0
BI,2020-02-02,0
BU,2020-02-02,0
C,2020-02-02,0
CA,2020-02-02,0
CC,2020-02-02,2
CE,2020-02-02,0
CO,2020-02-02,0
CR,2020-02-02,0
CS,2020-02-02,0
CU,2020-02-02,0
GC,2020-02-02,0
GI,2020-02-02,0
GR,2020-02-02,1
GU,2020-02-02,0
H,2020-02-02,0
HU,2020-02-02,0
J,2020-02-02,0
L,2020-02-02,0
LE,2020-02-02,0
LO,2020-02-02,0
LU,2020-02-02,0
M,2020-02-02,6
MA,2020-02-02,0
ME,2020-02-02,0
MU,2020-02-02,0
NA,2020-02-02,0
O,2020-02-02,0
OR,2020-02-02,1
P,2020-02-02,0
PM,2020-02-02,0
PO,2020-02-02,0
S,2020-02-02,0
SA,2020-02-02,0
SE,2020-02-02,1
SG,2020-02-02,0
SO,2020-02-02,0
SS,2020-02-02,0
T,2020-02-02,1
TE,2020-02-02,0
TF,2020-02-02,1
TO,2020-02-02,0
V,2020-02-02,0
VA,2020-02-02,0
VI,2020-02-02,0
Z,2020-02-02,0
ZA,2020-02-02,0
A,2020-02-03,1
AB,2020-02-03,0
AL,2020-02-03,0
AV,2020-02-03,0
B,2020-02-03,1
BA,2020-02-03,0
BI,2020-02-03,0
BU,2020-02-03,0
C,2020-02-03,1
CA,2020-02-03,0
CC,2020-02-03,0
CE,2020-02-03,0
CO,2020-02-03,0
CR,2020-02-03,0
CS,2020-02-03,0
CU,2020-02-03,0
GC,2020-02-03,0
GI,2020-02-03,0
GR,2020-02-03,0
GU,2020-02-03,0
H,2020-02-03,0
HU,2020-02-03,0
J,2020-02-03,0
L,2020-02-03,0
LE,2020-02-03,0
LO,2020-02-03,1
LU,2020-02-03,0
M,2020-02-03,6
MA,2020-02-03,1
ME,2020-02-03,0
MU,2020-02-03,0
NA,2020-02-03,0
O,2020-02-03,0
OR,2020-02-03,0
P,2020-02-03,0
PM,2020-02-03,0
PO,2020-02-03,0
S,2020-02-03,0
SA,2020-02-03,0
SE,2020-02-03,0
SG,2020-02-03,0
SO,2020-02-03,1
SS,2020-02-03,0
T,2020-02-03,0
TE,2020-02-03,0
TF,2020-02-03,0
TO,2020-02-03,0
V,2020-02-03,4
VA,2020-02-03,0
VI,2020-02-03,0
Z,2020-02-03,0
ZA,2020-02-03,0
A,2020-02-04,1
AB,2020-02-04,0
AL,2020-02-04,0
AV,2020-02-04,0
B,2020-02-04,3
BA,2020-02-04,0
BI,2020-02-04,0
BU,2020-02-04,0
C,2020-02-04,1
CA,2020-02-04,0
CC,2020-02-04,0
CE,2020-02-04,0
CO,2020-02-04,0
CR,2020-02-04,0
CS,2020-02-04,0
CU,2020-02-04,0
GC,2020-02-04,0
GI,2020-02-04,0
GR,2020-02-04,0
GU,2020-02-04,0
H,2020-02-04,1
HU,2020-02-04,0
J,2020-02-04,0
L,2020-02-04,0
LE,2020-02-04,0
LO,2020-02-04,0
LU,2020-02-04,0
M,2020-02-04,3
MA,2020-02-04,0
ME,2020-02-04,0
MU,2020-02-04,0
NA,2020-02-04,0
O,2020-02-04,0
OR,2020-02-04,0
P,2020-02-04,1
PM,2020-02-04,0
PO,2020-02-04,0
S,2020-02-04,0
SA,2020-02-04,0
SE,2020-02-04,0
SG,2020-02-04,0
SO,2020-02-04,0
SS,2020-02-04,0
T,2020-02-04,0
TE,2020-02-04,0
TF,2020-02-04,1
TO,2020-02-04,0
V,2020-02-04,0
VA,2020-02-04,0
VI,2020-02-04,0
Z,2020-02-04,0
ZA,2020-02-04,0
A,2020-02-05,2
AB,2020-02-05,0
AL,2020-02-05,0
AV,2020-02-05,0
B,2020-02-05,1
BA,2020-02-05,0
BI,2020-02-05,0
BU,2020-02-05,1
C,2020-02-05,0
CA,2020-02-05,0
CC,2020-02-05,0
CE,2020-02-05,1
CO,2020-02-05,0
CR,2020-02-05,0
CS,2020-02-05,0
CU,2020-02-05,0
GC,2020-02-05,0
GI,2020-02-05,0
GR,2020-02-05,0
GU,2020-02-05,0
H,2020-02-05,0
HU,2020-02-05,0
J,2020-02-05,0
L,2020-02-05,0
LE,2020-02-05,0
LO,2020-02-05,0
LU,2020-02-05,0
M,2020-02-05,3
MA,2020-02-05,0
ME,2020-02-05,0
MU,2020-02-05,1
NA,2020-02-05,0
O,2020-02-05,0
OR,2020-02-05,0
P,2020-02-05,0
PM,2020-02-05,0
PO,2020-02-05,1
S,2020-02-05,0
SA,2020-02-05,0
SE,2020-02-05,1
SG,2020-02-05,0
SO,2020-02-05,0
SS,2020-02-05,0
T,2020-02-05,0
TE,2020-02-05,0
TF,2020-02-05,0
TO,2020-02-05,0
V,2020-02-05,0
VA,2020-02-05,0
VI,2020-02-05,0
Z,2020-02-05,0
ZA,2020-02-05,0
A,2020-02-06,1
AB,2020-02-06,0
AL,2020-02-06,0
AV,2020-02-06,0
B,2020-02-06,1
BA,2020-02-06,0
BI,2020-02-06,0
BU,2020-02-06,0
C,2020-02-06,0
CA,2020-02-06,0
CC,2020-02-06,0
CE,2020-02-06,0
CO,2020-02-06,0
CR,2020-02-06,0
CS,2020-02-06,0
CU,2020-02-06,0
GC,2020-02-06,0
GI,2020-02-06,0
GR,2020-02-06,0
GU,2020-02-06,0
H,2020-02-06,0
HU,2020-02-06,0
J,2020-02-06,0
L,2020-02-06,0
LE,2020-02-06,0
LO,2020-02-06,0
LU,2020-02-06,0
M,2020-02-06,4
MA,2020-02-06,1
ME,2020-02-06,0
MU,2020-02-06,0
NA,2020-02-06,0
O,2020-02-06,0
OR,2020-02-06,0
P,2020-02-06,0
PM,2020-02-06,0
PO,2020-02-06,0
S,2020-02-06,0
SA,2020-02-06,0
SE,2020-02-06,1
SG,2020-02-06,0
SO,2020-02-06,0
SS,2020-02-06,0
T,2020-02-06,0
TE,2020-02-06,0
TF,2020-02-06,0
TO,2020-02-06,0
V,2020-02-06,0
VA,2020-02-06,0
VI,2020-02-06,0
Z,2020-02-06,0
ZA,2020-02-06,0
A,2020-02-07,0
AB,2020-02-07,0
AL,2020-02-07,0
AV,2020-02-07,0
B,2020-02-07,1
BA,2020-02-07,0
BI,2020-02-07,0
BU,2020-02-07,0
C,2020-02-07,0
CA,2020-02-07,0
CC,2020-02-07,0
CE,2020-02-07,0
CO,2020-02-07,0
CR,2020-02-07,0
CS,2020-02-07,0
CU,2020-02-07,0
GC,2020-02-07,0
GI,2020-02-07,0
GR,2020-02-07,0
GU,2020-02-07,0
H,2020-02-07,0
HU,2020-02-07,0
J,2020-02-07,1
L,2020-02-07,0
LE,2020-02-07,0
LO,2020-02-07,0
LU,2020-02-07,0
M,2020-02-07,10
MA,2020-02-07,1
ME,2020-02-07,0
MU,2020-02-07,0
NA,2020-02-07,0
O,2020-02-07,0
OR,2020-02-07,0
P,2020-02-07,0
PM,2020-02-07,0
PO,2020-02-07,0
S,2020-02-07,0
SA,2020-02-07,0
SE,2020-02-07,0
SG,2020-02-07,0
SO,2020-02-07,1
SS,2020-02-07,0
T,2020-02-07,1
TE,2020-02-07,0
TF,2020-02-07,0
TO,2020-02-07,0
V,2020-02-07,0
VA,2020-02-07,0
VI,2020-02-07,0
Z,2020-02-07,0
ZA,2020-02-07,0
A,2020-02-08,0
AB,2020-02-08,0
AL,2020-02-08,0
AV,2020-02-08,0
B,2020-02-08,0
BA,2020-02-08,1
BI,2020-02-08,0
BU,2020-02-08,0
C,2020-02-08,0
CA,2020-02-08,0
CC,2020-02-08,0
CE,2020-02-08,0
CO,2020-02-08,0
CR,2020-02-08,0
CS,2020-02-08,0
CU,2020-02-08,0
GC,2020-02-08,0
GI,2020-02-08,0
GR,2020-02-08,0
GU,2020-02-08,0
H,2020-02-08,0
HU,2020-02-08,0
J,2020-02-08,0
L,2020-02-08,0
LE,2020-02-08,0
LO,2020-02-08,0
LU,2020-02-08,0
M,2020-02-08,8
MA,2020-02-08,0
ME,2020-02-08,0
MU,2020-02-08,0
NA,2020-02-08,0
O,2020-02-08,0
OR,2020-02-08,0
P,2020-02-08,0
PM,2020-02-08,0
PO,2020-02-08,0
S,2020-02-08,0
SA,2020-02-08,0
SE,2020-02-08,0
SG,2020-02-08,0
SO,2020-02-08,0
SS,2020-02-08,0
T,2020-02-08,0
TE,2020-02-08,0
TF,2020-02-08,0
TO,2020-02-08,0
V,2020-02-08,0
VA,2020-02-08,0
VI,2020-02-08,0
Z,2020-02-08,0
ZA,2020-02-08,0
A,2020-02-09,0
AB,2020-02-09,0
AL,2020-02-09,0
AV,2020-02-09,0
B,2020-02-09,1
BA,2020-02-09,0
BI,2020-02-09,1
BU,2020-02-09,0
C,2020-02-09,0
CA,2020-02-09,0
CC,2020-02-09,0
CE,2020-02-09,0
CO,2020-02-09,0
CR,2020-02-09,0
CS,2020-02-09,0
CU,2020-02-09,0
GC,2020-02-09,0
GI,2020-02-09,1
GR,2020-02-09,0
GU,2020-02-09,0
H,2020-02-09,0
HU,2020-02-09,0
J,2020-02-09,0
L,2020-02-09,0
LE,2020-02-09,0
LO,2020-02-09,0
LU,2020-02-09,0
M,2020-02-09,2
MA,2020-02-09,0
ME,2020-02-09,0
MU,2020-02-09,0
NA,2020-02-09,0
O,2020-02-09,0
OR,2020-02-09,0
P,2020-02-09,0
PM,2020-02-09,0
PO,2020-02-09,0
S,2020-02-09,0
SA,2020-02-09,0
SE,2020-02-09,1
SG,2020-02-09,0
SO,2020-02-09,0
SS,2020-02-09,0
T,2020-02-09,0
TE,2020-02-09,0
TF,2020-02-09,0
TO,2020-02-09,0
V,2020-02-09,0
VA,2020-02-09,0
VI,2020-02-09,0
Z,2020-02-09,0
ZA,2020-02-09,0
A,2020-02-10,2
AB,2020-02-10,0
AL,2020-02-10,0
AV,2020-02-10,1
B,2020-02-10,3
BA,2020-02-10,0
BI,2020-02-10,0
BU,2020-02-10,0
C,2020-02-10,0
CA,2020-02-10,0
CC,2020-02-10,0
CE,2020-02-10,0
CO,2020-02-10,0
CR,2020-02-10,0
CS,2020-02-10,0
CU,2020-02-10,0
GC,2020-02-10,0
GI,2020-02-10,0
GR,2020-02-10,1
GU,2020-02-10,0
H,2020-02-10,0
HU,2020-02-10,0
J,2020-02-10,0
L,2020-02-10,1
LE,2020-02-10,0
LO,2020-02-10,0
LU,2020-02-10,0
M,2020-02-10,9
MA,2020-02-10,1
ME,2020-02-10,0
MU,2020-02-10,1
NA,2020-02-10,0
O,2020-02-10,0
OR,2020-02-10,0
P,2020-02-10,0
PM,2020-02-10,2
PO,2020-02-10,0
S,2020-02-10,0
SA,2020-02-10,0
SE,2020-02-10,0
SG,2020-02-10,0
SO,2020-02-10,0
SS,2020-02-10,0
T,2020-02-10,0
TE,2020-02-10,0
TF,2020-02-10,0
TO,2020-02-10,0
V,2020-02-10,2
VA,2020-02-10,0
VI,2020-02-10,0
Z,2020-02-10,0
ZA,2020-02-10,0
A,2020-02-11,0
AB,2020-02-11,0
AL,2020-02-11,0
AV,2020-02-11,0
B,2020-02-11,1
BA,2020-02-11,0
BI,2020-02-11,0
BU,2020-02-11,0
C,2020-02-11,0
CA,2020-02-11,0
CC,2020-02-11,0
CE,2020-02-11,0
CO,2020-02-11,0
CR,2020-02-11,0
CS,2020-02-11,0
CU,2020-02-11,0
GC,2020-02-11,0
GI,2020-02-11,0
GR,2020-02-11,1
GU,2020-02-11,0
H,2020-02-11,0
HU,2020-02-11,0
J,2020-02-11,0
L,2020-02-11,1
LE,2020-02-11,0
LO,2020-02-11,0
LU,2020-02-11,0
M,2020-02-11,8
MA,2020-02-11,0
ME,2020-02-11,0
MU,2020-02-11,0
NA,2020-02-11,0
O,2020-02-11,0
OR,2020-02-11,0
P,2020-02-11,0
PM,2020-02-11,0
PO,2020-02-11,0
S,2020-02-11,0
SA,2020-02-11,0
SE,2020-02-11,0
SG,2020-02-11,0
SO,2020-02-11,0
SS,2020-02-11,0
T,2020-02-11,0
TE,2020-02-11,0
TF,2020-02-11,0
TO,2020-02-11,0
V,2020-02-11,1
VA,2020-02-11,1
VI,2020-02-11,0
Z,2020-02-11,0
ZA,2020-02-11,0
A,2020-02-12,0
AB,2020-02-12,0
AL,2020-02-12,0
AV,2020-02-12,0
B,2020-02-12,4
BA,2020-02-12,0
BI,2020-02-12,1
BU,2020-02-12,0
C,2020-02-12,0
CA,2020-02-12,0
CC,2020-02-12,0
CE,2020-02-12,0
CO,2020-02-12,0
CR,2020-02-12,0
CS,2020-02-12,0
CU,2020-02-12,0
GC,2020-02-12,0
GI,2020-02-12,0
GR,2020-02-12,0
GU,2020-02-12,0
H,2020-02-12,0
HU,2020-02-12,0
J,2020-02-12,1
L,2020-02-12,0
LE,2020-02-12,0
LO,2020-02-12,0
LU,2020-02-12,0
M,2020-02-12,9
MA,2020-02-12,0
ME,2020-02-12,0
MU,2020-02-12,0
NA,2020-02-12,0
O,2020-02-12,0
OR,2020-02-12,0
P,2020-02-12,0
PM,2020-02-12,0
PO,2020-02-12,0
S,2020-02-12,0
SA,2020-02-12,0
SE,2020-02-12,0
SG,2020-02-12,0
SO,2020-02-12,0
SS,2020-02-12,0
T,2020-02-12,0
TE,2020-02-12,0
TF,2020-02-12,1
TO,2020-02-12,0
V,2020-02-12,1
VA,2020-02-12,2
VI,2020-02-12,0
Z,2020-02-12,0
ZA,2020-02-12,0
A,2020-02-13,2
AB,2020-02-13,0
AL,2020-02-13,0
AV,2020-02-13,0
B,2020-02-13,7
BA,2020-02-13,0
BI,2020-02-13,0
BU,2020-02-13,0
C,2020-02-13,0
CA,2020-02-13,0
CC,2020-02-13,1
CE,2020-02-13,1
CO,2020-02-13,0
CR,2020-02-13,0
CS,2020-02-13,0
CU,2020-02-13,0
GC,2020-02-13,0
GI,2020-02-13,0
GR,2020-02-13,0
GU,2020-02-13,0
H,2020-02-13,0
HU,2020-02-13,0
J,2020-02-13,0
L,2020-02-13,3
LE,2020-02-13,1
LO,2020-02-13,0
LU,2020-02-13,0
M,2020-02-13,15
MA,2020-02-13,1
ME,2020-02-13,0
MU,2020-02-13,0
NA,2020-02-13,0
O,2020-02-13,0
OR,2020-02-13,0
P,2020-02-13,0
PM,2020-02-13,0
PO,2020-02-13,0
S,2020-02-13,0
SA,2020-02-13,0
SE,2020-02-13,1
SG,2020-02-13,0
SO,2020-02-13,2
SS,2020-02-13,0
T,2020-02-13,0
TE,2020-02-13,0
TF,2020-02-13,0
TO,2020-02-13,0
V,2020-02-13,0
VA,2020-02-13,0
VI,2020-02-13,0
Z,2020-02-13,0
ZA,2020-02-13,0
A,2020-02-14,2
AB,2020-02-14,0
AL,2020-02-14,0
AV,2020-02-14,0
B,2020-02-14,1
BA,2020-02-14,0
BI,2020-02-14,0
BU,2020-02-14,0
C,2020-02-14,0
CA,2020-02-14,0
CC,2020-02-14,1
CE,2020-02-14,0
CO,2020-02-14,0
CR,2020-02-14,0
CS,2020-02-14,0
CU,2020-02-14,0
GC,2020-02-14,0
GI,2020-02-14,1
GR,2020-02-14,0
GU,2020-02-14,0
H,2020-02-14,0
HU,2020-02-14,0
J,2020-02-14,0
L,2020-02-14,0
LE,2020-02-14,0
LO,2020-02-14,0
LU,2020-02-14,0
M,2020-02-14,12
MA,2020-02-14,1
ME,2020-02-14,0
MU,2020-02-14,1
NA,2020-02-14,0
O,2020-02-14,0
OR,2020-02-14,0
P,2020-02-14,0
PM,2020-02-14,1
PO,2020-02-14,0
S,2020-02-14,0
SA,2020-02-14,0
SE,2020-02-14,0
SG,2020-02-14,0
SO,2020-02-14,0
SS,2020-02-14,0
T,2020-02-14,0
TE,2020-02-14,0
TF,2020-02-14,1
TO,2020-02-14,0
V,2020-02-14,0
VA,2020-02-14,1
VI,2020-02-14,0
Z,2020-02-14,0
ZA,2020-02-14,0
A,2020-02-15,1
AB,2020-02-15,0
AL,2020-02-15,0
AV,2020-02-15,0
B,2020-02-15,8
BA,2020-02-15,1
BI,2020-02-15,1
BU,2020-02-15,0
C,2020-02-15,0
CA,2020-02-15,0
CC,2020-02-15,1
CE,2020-02-15,0
CO,2020-02-15,1
CR,2020-02-15,0
CS,2020-02-15,0
CU,2020-02-15,0
GC,2020-02-15,0
GI,2020-02-15,0
GR,2020-02-15,0
GU,2020-02-15,0
H,2020-02-15,0
HU,2020-02-15,0
J,2020-02-15,0
L,2020-02-15,0
LE,2020-02-15,0
LO,2020-02-15,0
LU,2020-02-15,0
M,2020-02-15,14
MA,2020-02-15,2
ME,2020-02-15,0
MU,2020-02-15,0
NA,2020-02-15,0
O,2020-02-15,0
OR,2020-02-15,0
P,2020-02-15,0
PM,2020-02-15,0
PO,2020-02-15,0
S,2020-02-15,0
SA,2020-02-15,0
SE,2020-02-15,1
SG,2020-02-15,0
SO,2020-02-15,0
SS,2020-02-15,0
T,2020-02-15,0
TE,2020-02-15,0
TF,2020-02-15,0
TO,2020-02-15,0
V,2020-02-15,4
VA,2020-02-15,0
VI,2020-02-15,1
Z,2020-02-15,0
ZA,2020-02-15,0
A,2020-02-16,1
AB,2020-02-16,0
AL,2020-02-16,0
AV,2020-02-16,0
B,2020-02-16,4
BA,2020-02-16,0
BI,2020-02-16,1
BU,2020-02-16,0
C,2020-02-16,0
CA,2020-02-16,0
CC,2020-02-16,0
CE,2020-02-16,0
CO,2020-02-16,0
CR,2020-02-16,0
CS,2020-02-16,0
CU,2020-02-16,0
GC,2020-02-16,0
GI,2020-02-16,0
GR,2020-02-16,0
GU,2020-02-16,0
H,2020-02-16,0
HU,2020-02-16,0
J,2020-02-16,0
L,2020-02-16,0
LE,2020-02-16,0
LO,2020-02-16,0
LU,2020-02-16,1
M,2020-02-16,14
MA,2020-02-16,0
ME,2020-02-16,0
MU,2020-02-16,0
NA,2020-02-16,0
O,2020-02-16,0
OR,2020-02-16,0
P,2020-02-16,0
PM,2020-02-16,0
PO,2020-02-16,0
S,2020-02-16,0
SA,2020-02-16,0
SE,2020-02-16,0
SG,2020-02-16,0
SO,2020-02-16,0
SS,2020-02-16,0
T,2020-02-16,0
TE,2020-02-16,0
TF,2020-02-16,2
TO,2020-02-16,0
V,2020-02-16,0
VA,2020-02-16,0
VI,2020-02-16,0
Z,2020-02-16,1
ZA,2020-02-16,0
A,2020-02-17,2
AB,2020-02-17,0
AL,2020-02-17,0
AV,2020-02-17,0
B,2020-02-17,2
BA,2020-02-17,0
BI,2020-02-17,0
BU,2020-02-17,0
C,2020-02-17,0
CA,2020-02-17,0
CC,2020-02-17,1
CE,2020-02-17,0
CO,2020-02-17,0
CR,2020-02-17,0
CS,2020-02-17,1
CU,2020-02-17,0
GC,2020-02-17,0
GI,2020-02-17,0
GR,2020-02-17,1
GU,2020-02-17,0
H,2020-02-17,0
HU,2020-02-17,0
J,2020-02-17,0
L,2020-02-17,0
LE,2020-02-17,0
LO,2020-02-17,0
LU,2020-02-17,0
M,2020-02-17,19
MA,2020-02-17,1
ME,2020-02-17,0
MU,2020-02-17,3
NA,2020-02-17,0
O,2020-02-17,0
OR,2020-02-17,0
P,2020-02-17,0
PM,2020-02-17,0
PO,2020-02-17,0
S,2020-02-17,0
SA,2020-02-17,0
SE,2020-02-17,0
SG,2020-02-17,0
SO,2020-02-17,0
SS,2020-02-17,0
T,2020-02-17,0
TE,2020-02-17,0
TF,2020-02-17,0
TO,2020-02-17,0
V,2020-02-17,3
VA,2020-02-17,0
VI,2020-02-17,2
Z,2020-02-17,1
ZA,2020-02-17,0
A,2020-02-18,2
AB,2020-02-18,0
AL,2020-02-18,0
AV,2020-02-18,0
B,2020-02-18,4
BA,2020-02-18,0
BI,2020-02-18,0
BU,2020-02-18,0
C,2020-02-18,0
CA,2020-02-18,1
CC,2020-02-18,0
CE,2020-02-18,0
CO,2020-02-18,0
CR,2020-02-18,0
CS,2020-02-18,0
CU,2020-02-18,0
GC,2020-02-18,0
GI,2020-02-18,1
GR,2020-02-18,1
GU,2020-02-18,0
H,2020-02-18,0
HU,2020-02-18,0
J,2020-02-18,0
L,2020-02-18,0
LE,2020-02-18,1
LO,2020-02-18,0
LU,2020-02-18,0
M,2020-02-18,14
MA,2020-02-18,0
ME,2020-02-18,0
MU,2020-02-18,1
NA,2020-02-18,0
O,2020-02-18,0
OR,2020-02-18,1
P,2020-02-18,0
PM,2020-02-18,0
PO,2020-02-18,0
S,2020-02-18,0
SA,2020-02-18,0
SE,2020-02-18,1
SG,2020-02-18,0
SO,2020-02-18,0
SS,2020-02-18,0
